NAME,Employee,Direct,Medicare,Medicaid,VA,state,county,noins
"Lake of the Woods County, Minnesota",147,445,791,77,53,27,77,0.0
"Otter Tail County, Minnesota",2971,7574,12775,979,670,27,111,27.0
"Waseca County, Minnesota",561,1621,2948,268,36,27,161,11.0
"St. Louis County, Minnesota",12384,17216,35458,2973,2495,27,137,7.0
"Anoka County, Minnesota",13043,23409,44833,3773,1713,27,3,38.0
"Stearns County, Minnesota",5038,12654,21771,1756,1009,27,145,226.0
"Dakota County, Minnesota",17232,28606,54157,3998,2550,27,37,4.0
"Lyon County, Minnesota",463,2198,3696,374,160,27,83,150.0
"Marshall County, Minnesota",335,1027,1837,181,66,27,89,7.0
"Renville County, Minnesota",312,1699,2730,185,90,27,129,1.0
"Washington County, Minnesota",11822,17998,35144,1915,1299,27,163,0.0
"Cook County, Minnesota",415,534,1399,76,59,27,31,85.0
"Knox County, Missouri",145,305,782,48,33,29,103,0.0
"Montgomery County, Missouri",440,907,2071,205,118,29,139,6.0
"Stoddard County, Missouri",1033,2292,5453,1103,403,29,207,17.0
"Audrain County, Missouri",846,1967,4138,400,151,29,7,0.0
"Greene County, Missouri",9192,15148,43780,4284,3763,29,77,70.0
"St. Clair County, Missouri",388,1016,2357,246,121,29,185,241.0
"Schuyler County, Missouri",146,331,792,118,19,29,197,5.0
"Camden County, Missouri",3555,4516,12131,821,906,29,29,41.0
"Jefferson County, Missouri",9747,8134,30859,1981,1630,29,99,16.0
"New Madrid County, Missouri",505,1087,3001,638,202,29,143,105.0
"Ralls County, Missouri",463,950,2070,152,16,29,173,15.0
"Custer County, Montana",436,943,2081,404,138,30,17,9.0
"Powder River County, Montana",89,230,406,40,5,30,75,5.0
"Roosevelt County, Montana",185,379,1002,159,70,30,85,0.0
"Liberty County, Montana",105,264,567,56,21,30,51,57.0
"Richland County, Montana",215,574,1598,126,33,30,83,4.0
"Toole County, Montana",277,225,756,133,19,30,101,0.0
"Daniels County, Montana",52,218,395,32,7,30,19,0.0
"Judith Basin County, Montana",113,185,436,39,29,30,45,4.0
"Deer Lodge County, Montana",396,856,1994,303,139,30,23,0.0
"McCone County, Montana",49,201,425,28,0,30,55,4.0
"Rosebud County, Montana",220,432,1277,232,21,30,87,0.0
"Dawson County, Montana",161,554,1527,94,14,30,21,10.0
"Broadwater County, Montana",356,579,1354,96,77,30,7,7.0
"Phillips County, Montana",106,469,843,63,22,30,71,0.0
"Blaine County, Nebraska",17,62,132,7,13,31,9,5.0
"Deuel County, Nebraska",87,194,408,57,5,31,49,0.0
"Logan County, Nebraska",28,69,186,20,6,31,113,0.0
"Thayer County, Nebraska",191,644,1126,122,57,31,169,0.0
"Adams County, Nebraska",1031,2487,5242,759,225,31,1,0.0
"Boone County, Nebraska",150,610,1068,69,37,31,11,21.0
"St. Martin Parish, Louisiana",2070,2097,7567,1596,425,22,99,4.0
"Vernon Parish, Louisiana",2086,1193,5468,821,1465,22,115,101.0
"Winn Parish, Louisiana",608,771,2322,483,119,22,127,5.0
"East Baton Rouge Parish, Louisiana",24134,14578,56360,8470,2968,22,33,3.0
"Sabine Parish, Louisiana",1404,1200,4529,775,253,22,85,258.0
"Allen Parish, Louisiana",716,843,3362,696,175,22,3,25.0
"Madison Parish, Louisiana",515,484,1414,450,50,22,65,10.0
"Jefferson Davis Parish, Louisiana",1369,1782,4644,717,253,22,53,0.0
"St. James Parish, Louisiana",966,770,3369,312,195,22,93,33.0
"Grant Parish, Louisiana",1147,830,2963,363,405,22,43,0.0
"West Feliciana Parish, Louisiana",469,522,1804,207,33,22,125,12.0
"Jefferson Parish, Louisiana",19703,16264,68301,11033,2628,22,51,0.0
"Monroe County, Alabama",1330,924,3880,694,223,1,99,315.0
"Lawrence County, Alabama",1540,2048,5763,703,259,1,79,37.0
"Lee County, Alabama",7404,5290,18055,2106,2435,1,81,9.0
"Marion County, Alabama",1532,2236,5912,1145,526,1,93,29.0
"Pickens County, Alabama",1108,1081,3592,902,284,1,107,0.0
"Sumter County, Alabama",549,461,2101,599,119,1,119,4.0
"Jefferson County, Alabama",34854,30630,95311,14746,6789,1,73,14.0
"Choctaw County, Alabama",587,1141,2834,578,150,1,23,381.0
"Franklin County, Alabama",1440,1651,5087,759,255,1,59,0.0
"Marengo County, Alabama",790,1309,3489,764,307,1,91,20.0
"Russell County, Alabama",2007,1916,7733,1144,1165,1,113,26.0
"Cherokee County, Alabama",1755,2106,5621,605,528,1,19,51.0
"Covington County, Alabama",1807,2218,7365,1072,860,1,39,14.0
"Crenshaw County, Alabama",819,792,2463,462,253,1,41,10.0
"Dallas County, Alabama",1438,1731,6473,1295,504,1,47,0.0
"Lauderdale County, Alabama",6925,7043,17466,2269,1162,1,77,56.0
"Lowndes County, Alabama",662,400,1618,386,155,1,85,59.0
"Macon County, Alabama",1286,878,3425,842,335,1,87,72.0
"Limestone County, Alabama",6097,5681,13545,1629,1506,1,83,33.0
"Shelby County, Alabama",11697,11124,30663,2792,2502,1,117,223.0
"Winston County, Alabama",1531,1637,4796,1061,309,1,133,77.0
"Baldwin County, Alabama",13018,13578,40762,3502,5148,1,3,12.0
"Elmore County, Alabama",5056,2966,11481,1325,2431,1,51,144.0
"Jackson County, Alabama",2622,4246,9692,1541,499,1,71,0.0
"Talladega County, Alabama",4686,4871,13462,2066,903,1,121,23.0
"Washington County, Alabama",851,1004,2960,532,269,1,129,12.0
"Clay County, Alabama",650,1024,2509,377,396,1,27,0.0
"Morgan County, Alabama",7026,7118,19535,2637,1323,1,103,0.0
"Pike County, Alabama",1706,1723,4681,957,571,1,109,32.0
"Colbert County, Alabama",3479,3668,10190,1483,645,1,33,0.0
"Dale County, Alabama",2381,2708,7649,1098,2308,1,45,7.0
"Hale County, Alabama",721,730,2620,627,131,1,65,9.0
"DeKalb County, Alabama",2926,4284,11187,2326,636,1,49,0.0
"Escambia County, Alabama",1289,1674,6261,666,365,1,53,152.0
"Randolph County, Alabama",1150,1393,4418,600,417,1,111,7.0
"Mobile County, Alabama",18731,17604,62054,9356,5593,1,97,0.0
"Perry County, Alabama",369,533,1596,314,82,1,105,380.0
"Cleburne County, Alabama",841,890,2787,438,207,1,29,0.0
"Conecuh County, Alabama",626,612,2704,446,113,1,35,24.0
"Barbour County, Alabama",1026,1584,4465,1032,615,1,5,0.0
"Bibb County, Alabama",1098,643,3387,490,280,1,7,12.0
"Calhoun County, Alabama",7198,6321,18873,2705,3736,1,15,0.0
"Clarke County, Alabama",1157,1327,4344,616,320,1,25,29.0
"Fayette County, Alabama",1050,1251,3298,656,335,1,57,87.0
"Rock County, Nebraska",34,168,320,17,2,31,149,0.0
"Sherman County, Nebraska",172,400,747,83,63,31,163,0.0
"Beauregard Parish, Louisiana",1346,1754,5434,752,856,22,11,5.0
"Bienville Parish, Louisiana",814,633,2558,448,229,22,13,8.0
"Bossier Parish, Louisiana",6274,4811,16288,2590,4307,22,15,9.0
"Cameron Parish, Louisiana",393,318,1043,123,55,22,23,0.0
"East Feliciana Parish, Louisiana",1388,627,2876,379,86,22,37,0.0
"St. John the Baptist Parish, Louisiana",1690,1560,5529,789,316,22,95,29.0
"Plaquemines Parish, Louisiana",915,653,2835,506,157,22,75,62.0
"Ouachita Parish, Louisiana",6803,6168,21204,4142,1037,22,73,0.0
"Washington Parish, Louisiana",1903,2521,7580,1817,450,22,117,197.0
"St. Landry Parish, Louisiana",4121,2253,11721,2214,530,22,97,8.0
"Acadia Parish, Louisiana",2392,2720,8504,1822,286,22,1,32.0
"St. Mary Parish, Louisiana",1739,2227,7738,1863,204,22,101,48.0
"St. Tammany Parish, Louisiana",13341,11813,39584,4446,2521,22,103,24.0
"Union Parish, Louisiana",1387,1269,4192,603,313,22,111,295.0
"Caddo Parish, Louisiana",14068,11649,37100,6912,3513,22,17,6.0
"Ascension Parish, Louisiana",4308,3133,13364,1658,280,22,5,196.0
"Lafayette Parish, Louisiana",9019,10344,28604,3834,1576,22,55,130.0
"Iberia Parish, Louisiana",2735,3666,9486,1224,228,22,45,90.0
"Lincoln Parish, Louisiana",2780,1627,5775,947,181,22,61,101.0
"St. Helena Parish, Louisiana",531,469,1887,289,8,22,91,0.0
"Webster Parish, Louisiana",2317,2079,6882,1090,535,22,119,9.0
"De Soto Parish, Louisiana",1512,1321,4481,866,519,22,31,70.0
"Iberville Parish, Louisiana",1527,1383,4421,974,127,22,47,2.0
"Livingston Parish, Louisiana",6293,3590,17042,2257,570,22,63,4.0
"Morehouse Parish, Louisiana",1037,1402,4346,694,112,22,67,42.0
"Orleans Parish, Louisiana",13251,11216,51286,12296,1908,22,71,4.0
"Terrebonne Parish, Louisiana",4208,5425,14554,2619,550,22,109,341.0
"Calcasieu Parish, Louisiana",9038,9671,27657,3549,2111,22,19,57.0
"Claiborne Parish, Louisiana",909,796,2671,423,102,22,27,21.0
"Avoyelles Parish, Louisiana",1856,1697,5720,1232,562,22,9,30.0
"Jackson Parish, Louisiana",905,1104,2894,351,160,22,49,68.0
"Pointe Coupee Parish, Louisiana",1428,1321,4174,930,168,22,77,24.0
"St. Charles Parish, Louisiana",2626,1177,6581,669,258,22,89,5.0
"Lafourche Parish, Louisiana",4348,4526,13892,2348,456,22,57,13.0
"Tensas Parish, Louisiana",289,261,1030,363,15,22,107,22.0
"LaSalle Parish, Louisiana",795,706,2273,208,94,22,59,0.0
"Lincoln County, Maine",2998,3376,8829,1270,733,23,15,1.0
"Waldo County, Maine",2684,3233,8219,1369,763,23,27,18.0
"Piscataquis County, Maine",1039,1643,4148,919,402,23,21,19.0
"Aroostook County, Maine",3253,4730,14621,4076,1356,23,3,2.0
"Washington County, Maine",1792,2404,6984,1508,567,23,29,18.0
"Knox County, Maine",2785,3441,9329,1244,730,23,13,12.0
"Sagadahoc County, Maine",2290,2695,7494,873,959,23,23,0.0
"Kennebec County, Maine",7739,7216,21615,4096,1899,23,11,16.0
"Franklin County, Maine",1833,2456,6152,1125,434,23,7,26.0
"Hancock County, Maine",3796,4787,12503,1704,841,23,9,25.0
"Baltimore city, Maryland",30216,18839,76254,17463,2366,24,510,25.0
"Somerset County, Maryland",1463,1093,3813,406,181,24,39,698.0
"Harford County, Maryland",19775,13013,37901,4190,3921,24,25,8.0
"Allegany County, Maryland",4738,5029,12890,1880,693,24,1,71.0
"Howard County, Nebraska",207,691,1310,91,54,31,93,16.0
"Gosper County, Nebraska",126,224,487,38,36,31,73,0.0
"Sarpy County, Nebraska",5530,6438,19240,1446,5286,31,153,0.0
"Boyd County, Nebraska",98,266,538,48,22,31,15,143.0
"Fillmore County, Nebraska",167,551,1142,100,60,31,59,0.0
"Hooker County, Nebraska",16,106,201,17,13,31,91,0.0
"Seward County, Nebraska",628,1262,2607,211,143,31,159,0.0
"Webster County, Nebraska",143,371,699,60,9,31,181,2.0
"Butler County, Nebraska",355,852,1476,125,63,31,23,0.0
"Arthur County, Nebraska",11,53,105,9,4,31,5,0.0
"Gage County, Nebraska",915,1963,4053,528,190,31,67,2.0
"Kearney County, Nebraska",196,542,1165,139,59,31,99,8.0
"Madison County, Nebraska",1128,2251,4803,609,134,31,119,0.0
"Phelps County, Nebraska",370,770,1605,218,50,31,137,0.0
"Wayne County, Nebraska",260,775,1335,171,42,31,179,0.0
"Knox County, Nebraska",195,1004,1842,274,88,31,107,0.0
"Merrick County, Nebraska",239,862,1535,197,116,31,121,0.0
"Pawnee County, Nebraska",130,359,672,85,62,31,133,0.0
"Wheeler County, Nebraska",24,97,184,30,12,31,183,21.0
"Lander County, Nevada",168,353,747,85,25,32,15,0.0
"Esmeralda County, Nevada",30,41,273,12,20,32,9,0.0
"Mineral County, Nevada",388,179,1217,59,112,32,21,0.0
"Lincoln County, Nevada",244,150,1107,82,159,32,17,2.0
"Washoe County, Nevada",22447,21173,69413,6763,4629,32,31,0.0
"Carson City, Nevada",3345,3741,10087,1180,854,32,510,387.0
"Merrimack County, New Hampshire",10447,8218,24514,1999,1338,33,13,145.0
"Belknap County, New Hampshire",4570,4954,11940,701,823,33,1,47.0
"Strafford County, New Hampshire",6725,6745,17903,1401,2029,33,17,63.0
"Monmouth County, New Jersey",47512,32789,100433,9743,2747,34,25,32.0
"Sussex County, New Jersey",10056,7553,22367,1872,741,34,37,561.0
"Essex County, New Jersey",36560,20598,95878,17675,1282,34,13,53.0
"Gloucester County, New Jersey",19409,15361,42473,5063,1491,34,15,2052.0
"Passaic County, New Jersey",22178,15745,65470,12015,543,34,31,331.0
"Bergen County, New Jersey",52672,43992,144516,15959,1908,34,3,1337.0
"Warren County, New Jersey",6918,6745,17539,1861,332,34,41,2055.0
"Burlington County, New Jersey",32821,23923,68823,5719,6253,34,5,133.0
"Luna County, New Mexico",933,883,4788,1388,572,35,29,301.0
"Taos County, New Mexico",1539,2453,8034,1755,355,35,55,9.0
"Colfax County, New Mexico",814,1197,3112,507,133,35,7,19.0
"Harding County, New Mexico",55,61,170,17,7,35,21,0.0
"Quay County, New Mexico",631,580,1982,431,180,35,37,0.0
"Noxubee County, Mississippi",190,380,1636,492,180,28,103,0.0
"Tate County, Mississippi",851,1840,4342,727,353,28,137,0.0
"Panola County, Mississippi",829,1857,5090,1327,345,28,107,0.0
"Yalobusha County, Mississippi",498,615,2331,411,244,28,161,5.0
"Winnebago County, Iowa",306,1254,2013,150,33,19,189,0.0
"Shelby County, Iowa",338,1343,2443,192,113,19,165,0.0
"Appanoose County, Iowa",560,1288,2740,440,48,19,7,0.0
"Iowa County, Iowa",475,1467,2764,254,77,19,95,0.0
"Page County, Iowa",560,1815,3120,377,244,19,145,3.0
"Winneshiek County, Iowa",867,2008,3718,301,75,19,191,0.0
"Pottawattamie County, Iowa",3548,6453,15028,1521,826,19,155,0.0
"Marshall County, Iowa",1697,3377,6048,563,209,19,127,36.0
"Boone County, Iowa",1206,2084,4356,422,187,19,15,18.0
"Buena Vista County, Iowa",426,1460,2753,349,131,19,21,5.0
"Howard County, Iowa",312,976,1672,166,48,19,89,7.0
"Guthrie County, Iowa",457,1161,2233,275,75,19,77,28.0
"Humboldt County, Iowa",221,1044,1901,155,86,19,91,4.0
"Madison County, Iowa",858,1313,2573,194,151,19,121,0.0
"Guaynabo Municipio, Puerto Rico",3598,4102,17713,5549,608,72,61,0.0
"Fajardo Municipio, Puerto Rico",1118,455,6375,2590,187,72,53,80.0
"Aguas Buenas Municipio, Puerto Rico",223,2252,4653,1563,29,72,7,57.0
"Hatillo Municipio, Puerto Rico",960,335,7363,4103,0,72,65,23.0
"Santa Isabel Municipio, Puerto Rico",401,140,3197,1150,93,72,133,90.0
"Mayagüez Municipio, Puerto Rico",2370,2007,16817,6636,327,72,97,81.0
"Río Grande Municipio, Puerto Rico",805,416,9128,4801,142,72,119,101.0
"Añasco Municipio, Puerto Rico",645,240,5138,3178,44,72,11,44.0
"Cataño Municipio, Puerto Rico",414,565,4416,2152,207,72,33,5.0
"Guánica Municipio, Puerto Rico",219,294,3556,1343,46,72,55,55.0
"Loíza Municipio, Puerto Rico",617,222,4158,2203,85,72,87,26.0
"Las Piedras Municipio, Puerto Rico",595,415,6240,3295,53,72,85,59.0
"Vega Baja Municipio, Puerto Rico",901,742,9576,5960,175,72,145,9.0
"Lafayette County, Arkansas",321,515,1478,369,151,5,73,92.0
"Phillips County, Arkansas",1012,761,3074,976,208,5,107,0.0
"Yell County, Arkansas",778,1413,3515,528,301,5,149,30.0
"Bradley County, Arkansas",405,685,1906,271,210,5,11,37.0
"Polk County, Arkansas",900,1680,4350,531,577,5,113,0.0
"Ouachita County, Arkansas",825,1605,4424,571,373,5,103,22.0
"Little River County, Arkansas",420,1023,2360,314,104,5,81,0.0
"Miller County, Arkansas",1691,2254,6753,1061,325,5,91,6.0
"White County, Arkansas",2892,4860,11976,2208,1387,5,145,71.0
"Lake County, California",3579,5075,13715,2614,769,6,33,131.0
"Yuba County, California",2564,2357,9020,1549,1137,6,115,59.0
"Lassen County, California",1876,1169,4023,442,116,6,35,102.0
"Sonoma County, California",34188,32136,89356,10608,2787,6,97,9.0
"Imperial County, California",4479,4123,21521,9785,668,6,25,613.0
"Alameda County, California",80240,51954,203658,42542,6374,6,1,359.0
"Napa County, California",10016,7914,23919,3076,1055,6,55,2304.0
"Sierra County, California",187,301,870,131,19,6,91,127.0
"Yolo County, California",11636,6947,24113,4344,1046,6,113,0.0
"Nevada County, California",8351,9475,25063,2114,1368,6,57,187.0
"Mendocino County, California",3998,5353,17816,2470,524,6,45,115.0
"Los Angeles County, California",357026,200548,1222581,363528,19679,6,37,99.0
"Santa Clara County, California",80246,68647,232822,52238,6257,6,85,19597.0
"Siskiyou County, California",3197,3272,10513,1508,586,6,93,2409.0
"Del Norte County, California",1356,1096,4454,731,411,6,15,11.0
"Chaffee County, Colorado",1287,1767,4701,352,144,8,15,30.0
"Garfield County, Colorado",1916,1894,6819,733,312,8,45,25.0
"Jefferson County, Colorado",31454,27621,86194,7350,4168,8,59,11.0
"Rio Blanco County, Colorado",261,190,810,122,33,8,103,295.0
"Conejos County, Colorado",307,517,1466,380,47,8,21,26.0
"Adams County, Colorado",15436,14543,47392,7008,2439,8,1,28.0
"Eagle County, Colorado",1565,1585,5509,389,162,8,37,763.0
"Moffat County, Colorado",454,768,1734,190,33,8,81,105.0
"Cheyenne County, Colorado",55,151,304,85,26,8,17,18.0
"Montgomery County, Alabama",14340,8408,31330,5465,5816,1,101,0.0
"Marshall County, Alabama",5243,6209,15129,1786,1477,1,95,63.0
"Blount County, Alabama",3000,2572,9926,1208,857,1,9,121.0
"Henry County, Alabama",1038,1348,3509,449,621,1,67,21.0
"Madison County, Alabama",24213,17516,50681,5392,10312,1,89,0.0
"Autauga County, Alabama",2710,2137,8030,1142,1767,1,1,159.0
"Tallapoosa County, Alabama",2413,3150,8122,1430,749,1,123,0.0
"Geneva County, Alabama",1199,1580,5053,938,717,1,61,0.0
"Wilcox County, Alabama",556,588,1884,478,52,1,131,0.0
"Aleutians West Census Area, Alaska",118,10,282,35,5,2,16,6.0
"Bristol Bay Borough, Alaska",26,14,84,7,2,2,60,35.0
"Kodiak Island Borough, Alaska",575,100,1141,200,12,2,150,3.0
"Northwest Arctic Borough, Alaska",207,13,496,254,3,2,188,64.0
"McMinn County, Tennessee",1916,4125,9811,1339,682,47,107,5.0
"Marshall County, Tennessee",1254,1793,5015,424,363,47,117,56.0
"Rhea County, Tennessee",1337,2490,5631,806,434,47,143,0.0
"Scott County, Tennessee",729,1404,3490,810,165,47,151,0.0
"Anderson County, Tennessee",4494,6091,14198,1811,925,47,1,10.0
"Fentress County, Tennessee",616,1046,3699,736,192,47,49,67.0
"Gibson County, Tennessee",1602,3314,7976,1328,652,47,53,4.0
"Hardeman County, Tennessee",1067,1363,4258,779,307,47,69,4.0
"Loudon County, Tennessee",3993,5901,13062,1036,946,47,105,0.0
"Rutherford County, Tennessee",10435,8914,30294,3539,3268,47,149,0.0
"Smith County, Tennessee",706,1038,3087,371,84,47,159,259.0
"Wilson County, Tennessee",6423,6632,19936,1366,1534,47,189,0.0
"Unicoi County, Tennessee",1036,1177,3741,609,333,47,171,40.0
"Lincoln County, New Mexico",1551,2343,5372,617,336,35,27,0.0
"Chaves County, New Mexico",2997,2128,9702,2001,799,35,5,0.0
"Lea County, New Mexico",2101,2555,7210,1510,249,35,25,7.0
"Santa Fe County, New Mexico",12129,10207,32806,3521,1561,35,49,101.0
"Union County, New Mexico",308,262,780,101,13,35,59,370.0
"Sierra County, New Mexico",1081,903,3688,574,431,35,51,0.0
"Socorro County, New Mexico",959,945,2933,701,193,35,53,22.0
"Roosevelt County, New Mexico",914,568,2504,473,166,35,41,131.0
"Doña Ana County, New Mexico",9865,7686,31606,6840,2652,35,13,6.0
"Los Alamos County, New Mexico",2252,662,2868,135,153,35,28,317.0
"Rio Arriba County, New Mexico",2000,753,6915,1174,211,35,39,19.0
"San Miguel County, New Mexico",1475,1685,5423,964,392,35,47,120.0
"Valencia County, New Mexico",4547,3092,12584,1585,1503,35,61,20.0
"Torrance County, New Mexico",802,644,3010,315,118,35,57,83.0
"Bernalillo County, New Mexico",37144,22471,100743,15006,11595,35,1,25.0
"Otero County, New Mexico",3180,3311,10452,1888,2949,35,35,1001.0
"Cibola County, New Mexico",991,743,3884,949,218,35,6,166.0
"De Baca County, New Mexico",52,108,394,50,42,35,11,20.0
"Guadalupe County, New Mexico",344,125,926,146,18,35,19,0.0
"Catron County, New Mexico",352,368,1251,199,110,35,3,0.0
"Bronx County, New York",50382,25272,159985,70518,1443,36,5,7.0
"Onondaga County, New York",35949,21425,71932,9288,3067,36,67,3079.0
"Clinton County, New York",6185,3295,12678,1965,1398,36,19,135.0
"Seneca County, New York",2886,2072,5987,776,341,36,99,21.0
"Putnam County, New York",8713,4004,15503,1461,560,36,79,75.0
"Herkimer County, New York",4736,4025,11824,1539,393,36,43,24.0
"Ontario County, New York",7997,8565,20344,2044,738,36,69,25.0
"Steuben County, New York",7917,5314,17129,2095,935,36,101,0.0
"Hamilton County, New York",471,225,1310,369,34,36,41,33.0
"Chautauqua County, New York",7425,9508,23779,3289,874,36,13,2.0
"Kings County, New York",98507,46631,322307,123443,2423,36,47,34.0
"Tioga County, New York",4116,2882,9051,1104,253,36,107,4353.0
"Orleans County, New York",2465,2809,6682,1005,284,36,73,9.0
"Saratoga County, New York",20573,14084,38057,2930,1799,36,91,4.0
"Columbia County, New York",5767,4149,12829,1613,385,36,21,84.0
"Lewis County, New York",1603,1713,4566,458,145,36,49,31.0
"Westchester County, New York",68248,44128,148458,20115,1739,36,119,12.0
"Delaware County, New York",4162,3800,10312,1041,293,36,25,1034.0
"Montgomery County, New York",3447,2587,8333,1169,213,36,57,21.0
"Richmond County, New York",29826,12759,69465,10727,1268,36,85,14.0
"St. Lawrence County, New York",8835,4884,17324,2806,963,36,89,675.0
"Tompkins County, New York",7414,3932,13261,1282,420,36,109,9.0
"Warren County, New York",6798,4366,13239,1405,543,36,113,23.0
"Cortland County, New York",3275,2178,7241,972,281,36,23,0.0
"Dutchess County, New York",22884,14035,46846,5022,1099,36,27,31.0
"Platte County, Wyoming",351,898,1964,246,96,56,31,152.0
"Sheridan County, Wyoming",1345,2930,5785,514,469,56,33,0.0
"Big Horn County, Wyoming",435,1043,2322,228,113,56,3,53.0
"Crook County, Wyoming",197,438,1356,26,68,56,11,0.0
"Park County, Wyoming",1177,2996,6216,441,323,56,29,5.0
"Albany County, Wyoming",1440,1420,4064,508,329,56,1,0.0
"Carbon County, Wyoming",443,922,2254,104,20,56,7,45.0
"Goshen County, Wyoming",670,1304,2749,356,208,56,15,5.0
"Uinta County, Wyoming",678,977,2508,125,61,56,41,0.0
"Washakie County, Wyoming",478,560,1535,161,15,56,43,16.0
"Hot Springs County, Wyoming",298,572,1066,61,46,56,17,25.0
"Fremont County, Wyoming",1501,2712,6818,936,255,56,13,0.0
"Sublette County, Wyoming",509,676,1758,165,146,56,35,33.0
"Weston County, Wyoming",249,484,1286,114,53,56,45,0.0
"Aibonito Municipio, Puerto Rico",350,154,4387,2092,128,72,9,0.0
"Juncos Municipio, Puerto Rico",542,392,5762,3661,110,72,77,9.0
"Lajas Municipio, Puerto Rico",500,1161,5126,2631,59,72,79,16.0
"Adjuntas Municipio, Puerto Rico",161,294,3178,1359,0,72,1,14.0
"Camuy Municipio, Puerto Rico",375,394,5847,2986,91,72,27,50.0
"Naguabo Municipio, Puerto Rico",429,520,4322,2341,109,72,103,55.0
"Naranjito Municipio, Puerto Rico",482,1948,4904,2861,81,72,105,0.0
"Arecibo Municipio, Puerto Rico",1232,3044,17189,5608,284,72,13,90.0
"Arroyo Municipio, Puerto Rico",362,170,3137,2038,70,72,15,45.0
"Quebradillas Municipio, Puerto Rico",743,300,4502,2365,78,72,115,99.0
"Guayama Municipio, Puerto Rico",573,383,6817,4967,322,72,57,45.0
"Culebra Municipio, Puerto Rico",46,50,299,125,0,72,49,0.0
"Gurabo Municipio, Puerto Rico",1016,635,6917,2878,224,72,63,7.0
"Barceloneta Municipio, Puerto Rico",559,319,4429,2327,50,72,17,21.0
"Yauco Municipio, Puerto Rico",579,673,7009,2404,124,72,153,33.0
"Aguadilla Municipio, Puerto Rico",1406,676,10440,3897,475,72,5,114.0
"Cabo Rojo Municipio, Puerto Rico",770,3420,10610,4925,65,72,23,138.0
"Patillas Municipio, Puerto Rico",345,124,3479,2297,9,72,109,14.0
"Villalba Municipio, Puerto Rico",317,132,3589,2162,48,72,149,33.0
"Carolina Municipio, Puerto Rico",6996,5239,31493,9418,1007,72,31,6.0
"Cayey Municipio, Puerto Rico",795,3263,8364,2958,161,72,35,226.0
"Humacao Municipio, Puerto Rico",1488,1593,10681,5205,182,72,69,8.0
"Morovis Municipio, Puerto Rico",393,255,4536,3546,34,72,101,38.0
"Trujillo Alto Municipio, Puerto Rico",2369,1942,11534,3627,442,72,139,9.0
"Manatí Municipio, Puerto Rico",645,577,7699,5736,39,72,91,62.0
"Peñuelas Municipio, Puerto Rico",285,189,3060,1349,132,72,111,54.0
"Rincón Municipio, Puerto Rico",482,262,3298,1589,98,72,117,33.0
"San Germán Municipio, Puerto Rico",1932,306,7239,2295,180,72,125,23.0
"San Sebastián Municipio, Puerto Rico",688,344,8113,3963,53,72,131,13.0
"Monroe County, New York",46461,45147,116835,15353,2318,36,55,23.0
"Oneida County, New York",17209,11834,39164,4941,2447,36,65,291.0
"Ulster County, New York",14750,8127,32394,3874,630,36,111,19.0
"Chemung County, New York",6078,4306,14724,2171,480,36,15,129.0
"Livingston County, New York",4162,4279,10418,1047,404,36,51,2.0
"Otsego County, New York",5299,3972,11781,1285,411,36,77,22.0
"Greene County, New York",4148,3057,9671,1187,313,36,39,40.0
"Albany County, New York",29425,12401,46276,5140,1817,36,1,0.0
"Allegany County, New York",3179,3028,8107,1035,393,36,3,142.0
"Cattaraugus County, New York",4520,5929,13783,2070,421,36,9,16.0
"Madison County, New York",4803,3728,11961,1236,533,36,53,68.0
"Schenectady County, New York",11541,7815,24243,3726,827,36,93,37.0
"Genesee County, New York",3449,4658,9985,977,308,36,37,105.0
"Yates County, New York",1470,1739,4731,493,144,36,123,0.0
"Greene County, North Carolina",860,1111,3128,465,271,37,79,44.0
"Mitchell County, North Carolina",1156,1237,3573,391,209,37,121,0.0
"Chowan County, North Carolina",957,1213,3191,344,284,37,41,0.0
"Alleghany County, North Carolina",564,1217,2814,357,167,37,5,0.0
"Caldwell County, North Carolina",3159,5743,15327,1586,722,37,27,16.0
"Catawba County, North Carolina",6178,10465,26313,2757,1391,37,35,72.0
"Cleveland County, North Carolina",4432,6679,17191,2545,1223,37,45,64.0
"Craven County, North Carolina",6793,6753,18245,2049,3357,37,49,85.0
"Edgecombe County, North Carolina",2396,2709,9479,2083,493,37,65,257.0
"Granville County, North Carolina",3070,2396,9076,1463,449,37,77,22.0
"Harnett County, North Carolina",4813,4974,15319,1990,1826,37,85,82.0
"Hoke County, North Carolina",1114,1252,4967,1036,1135,37,93,100.0
"Henderson County, North Carolina",8344,11951,28037,1928,1661,37,89,12.0
"Hyde County, North Carolina",222,354,935,160,31,37,95,91.0
"Iredell County, North Carolina",7302,10754,26233,2844,1453,37,97,0.0
"Mecklenburg County, North Carolina",32473,40246,109043,15087,5584,37,119,59.0
"Northampton County, North Carolina",1153,1338,4543,710,331,37,131,1664.0
"Pitt County, North Carolina",8759,7183,21457,2945,1837,37,147,36.0
"Rowan County, North Carolina",5919,8968,22638,3090,1502,37,159,169.0
"Vance County, North Carolina",2825,2726,7629,1433,330,37,181,34.0
"Cherokee County, North Carolina",2139,2986,7824,943,551,37,39,7.0
"Currituck County, North Carolina",1558,1367,3971,417,869,37,53,18.0
"Union County, North Carolina",8025,11994,27057,2508,1275,37,179,0.0
"Wilkes County, North Carolina",2852,5761,13790,1540,797,37,193,152.0
