NAME,Employee,Direct,Medicare,Medicaid,VA,state,county,noins
"St. Clair County, Missouri",853,120,0,760,61,29,185,5035.0
"Schuyler County, Missouri",651,103,26,497,0,29,197,219.0
"Camden County, Missouri",3859,752,18,3396,226,29,29,142.0
"Jefferson County, Missouri",35828,3762,67,15481,732,29,99,617.0
"New Madrid County, Missouri",1673,236,46,2338,25,29,143,1915.0
"Ralls County, Missouri",1295,129,12,819,7,29,173,207.0
"Custer County, Montana",1280,168,25,1192,80,30,17,120.0
"Powder River County, Montana",113,22,0,117,0,30,75,100.0
"Roosevelt County, Montana",1011,352,48,1702,78,30,85,26.0
"Liberty County, Montana",156,215,0,306,0,30,51,896.0
"Richland County, Montana",1993,342,6,518,0,30,83,22.0
"Toole County, Montana",423,94,0,427,0,30,101,275.0
"Daniels County, Montana",229,33,0,108,20,30,19,35.0
"Judith Basin County, Montana",142,86,0,200,32,30,45,12.0
"Deer Lodge County, Montana",577,76,0,828,15,30,23,5.0
"McCone County, Montana",174,47,0,169,7,30,55,104.0
"Rosebud County, Montana",1456,110,25,752,0,30,87,58.0
"Dawson County, Montana",1333,235,0,783,2,30,21,612.0
"Broadwater County, Montana",508,398,0,351,0,30,7,11.0
"Phillips County, Montana",306,36,8,581,36,30,71,65.0
"Blaine County, Nebraska",57,11,0,39,0,31,9,137.0
"Deuel County, Nebraska",190,112,0,82,4,31,49,0.0
"Logan County, Nebraska",105,62,0,79,18,31,113,28.0
"Thayer County, Nebraska",756,154,6,315,12,31,169,25.0
"Adams County, Nebraska",4648,806,27,2520,241,31,1,32.0
"Boone County, Nebraska",920,153,2,181,25,31,11,467.0
"St. Martin Parish, Louisiana",5355,720,49,7704,75,22,99,63.0
"Vernon Parish, Louisiana",3413,861,32,4871,4818,22,115,440.0
"Winn Parish, Louisiana",1469,96,6,1585,28,22,127,339.0
"East Baton Rouge Parish, Louisiana",50257,7544,735,51055,1390,22,33,100.0
"Sabine Parish, Louisiana",2241,579,107,3177,26,22,85,4090.0
"Allen Parish, Louisiana",2403,121,84,3716,55,22,3,194.0
"Madison Parish, Louisiana",606,313,44,2042,2,22,65,160.0
"Jefferson Davis Parish, Louisiana",3422,733,92,4473,125,22,53,180.0
"St. James Parish, Louisiana",2567,134,39,2244,77,22,93,255.0
"Grant Parish, Louisiana",1729,161,62,3107,51,22,43,276.0
"West Feliciana Parish, Louisiana",1440,100,3,1243,81,22,125,34.0
"Jefferson Parish, Louisiana",41368,5464,475,52409,1402,22,51,47.0
"Monroe County, Alabama",1787,234,5,2962,129,1,99,4625.0
"Lawrence County, Alabama",3676,439,14,3601,0,1,79,171.0
"Lee County, Alabama",20457,4378,76,13161,2293,1,81,260.0
"Marion County, Alabama",3121,496,27,3278,263,1,93,787.0
"Pickens County, Alabama",1549,128,27,2345,11,1,107,81.0
"Sumter County, Alabama",939,106,14,1954,68,1,119,225.0
"Jefferson County, Alabama",81518,10232,1031,66916,2124,1,73,73.0
"Choctaw County, Alabama",1210,76,12,1548,24,1,23,5804.0
"Franklin County, Alabama",3148,260,21,4099,105,1,59,41.0
"Marengo County, Alabama",2139,233,34,2468,31,1,91,773.0
"Russell County, Alabama",4530,813,163,7523,3022,1,113,14.0
"Cherokee County, Alabama",3006,227,14,2627,55,1,19,317.0
"Covington County, Alabama",4187,435,30,3750,81,1,39,43.0
"Crenshaw County, Alabama",1508,352,13,1521,16,1,41,510.0
"Dallas County, Alabama",2413,495,0,6952,74,1,47,99.0
"Lauderdale County, Alabama",10101,1147,113,8119,572,1,77,211.0
"Lowndes County, Alabama",671,102,22,1497,111,1,85,619.0
"Macon County, Alabama",1380,466,34,2418,104,1,87,29.0
"Limestone County, Alabama",12842,1549,84,8215,790,1,83,36.0
"Shelby County, Alabama",37517,4162,236,11673,1193,1,117,739.0
"Winston County, Alabama",1731,357,69,2812,94,1,133,1369.0
"Baldwin County, Alabama",24858,5086,228,17828,1264,1,3,401.0
"Elmore County, Alabama",10412,1131,33,6953,1393,1,51,1836.0
"Jackson County, Alabama",5274,923,84,5640,162,1,71,591.0
"Talladega County, Alabama",7565,1143,73,9972,487,1,121,160.0
"Washington County, Alabama",1800,366,0,2029,81,1,129,352.0
"Clay County, Alabama",1491,27,15,1745,13,1,27,151.0
"Morgan County, Alabama",14585,1607,446,12431,342,1,103,20.0
"Pike County, Alabama",2855,701,116,3422,120,1,109,961.0
"Colbert County, Alabama",6651,989,144,4306,422,1,33,207.0
"Dale County, Alabama",3801,441,193,5559,2893,1,45,284.0
"Hale County, Alabama",1274,174,18,2610,9,1,65,454.0
"DeKalb County, Alabama",6685,680,64,10781,168,1,49,106.0
"Escambia County, Alabama",4493,364,40,3480,124,1,53,498.0
"Randolph County, Alabama",2288,208,55,2547,160,1,111,633.0
"Mobile County, Alabama",43302,6044,591,53434,1749,1,97,126.0
"Perry County, Alabama",623,186,0,1686,12,1,105,3385.0
"Cleburne County, Alabama",1840,97,12,1571,73,1,29,30.0
"Conecuh County, Alabama",1161,275,49,1316,9,1,35,192.0
"Barbour County, Alabama",1564,271,113,3824,56,1,5,153.0
"Bibb County, Alabama",2519,378,20,2026,81,1,7,184.0
"Calhoun County, Alabama",12789,1490,19,13382,583,1,15,94.0
"Clarke County, Alabama",2250,665,41,2939,86,1,25,648.0
"Fayette County, Alabama",1559,99,3,2046,81,1,57,79.0
"Rock County, Nebraska",174,37,0,55,7,31,149,89.0
"Sherman County, Nebraska",322,165,4,164,0,31,163,15.0
"Beauregard Parish, Louisiana",3744,623,22,4426,698,22,11,34.0
"Bienville Parish, Louisiana",687,180,30,2400,30,22,13,595.0
"Bossier Parish, Louisiana",15568,1116,191,12215,5024,22,15,23.0
"Cameron Parish, Louisiana",834,176,21,741,37,22,23,1640.0
"East Feliciana Parish, Louisiana",1616,224,50,1905,22,22,37,19.0
"St. John the Baptist Parish, Louisiana",4154,369,112,6362,130,22,95,83.0
"Plaquemines Parish, Louisiana",2424,312,10,2384,1901,22,75,514.0
"Ouachita Parish, Louisiana",16216,1498,224,23816,724,22,73,223.0
"Washington Parish, Louisiana",3448,328,61,7732,325,22,117,1447.0
"St. Landry Parish, Louisiana",12204,535,362,10406,107,22,97,432.0
"Acadia Parish, Louisiana",7478,707,188,9030,97,22,1,867.0
"St. Mary Parish, Louisiana",3270,968,36,8881,193,22,101,854.0
"St. Tammany Parish, Louisiana",35385,6253,231,23925,2069,22,103,406.0
"Union Parish, Louisiana",2171,366,43,3005,68,22,111,1792.0
"Caddo Parish, Louisiana",21694,3394,356,35373,1582,22,17,140.0
"Ascension Parish, Louisiana",22249,2377,148,10923,263,22,5,2033.0
"Lafayette Parish, Louisiana",31186,5326,57,23842,794,22,55,792.0
"Iberia Parish, Louisiana",6777,1360,256,11777,39,22,45,2097.0
"Lincoln Parish, Louisiana",4713,509,53,5791,164,22,61,776.0
"St. Helena Parish, Louisiana",830,108,0,1365,11,22,91,284.0
"Webster Parish, Louisiana",3393,338,24,5330,82,22,119,57.0
"De Soto Parish, Louisiana",3148,423,9,3718,55,22,31,395.0
"Iberville Parish, Louisiana",2381,498,38,4282,170,22,47,194.0
"Livingston Parish, Louisiana",21504,1535,117,14764,703,22,63,186.0
"Morehouse Parish, Louisiana",2768,217,70,3559,38,22,67,1074.0
"Orleans Parish, Louisiana",29591,5182,712,47419,1075,22,71,138.0
"Terrebonne Parish, Louisiana",13592,1931,268,14379,222,22,109,2836.0
"Calcasieu Parish, Louisiana",22101,2541,397,28268,829,22,19,1053.0
"Claiborne Parish, Louisiana",883,65,9,2031,24,22,27,1207.0
"Avoyelles Parish, Louisiana",3737,488,74,6278,156,22,9,132.0
"Jackson Parish, Louisiana",1102,100,31,2387,81,22,49,279.0
"Pointe Coupee Parish, Louisiana",1622,364,68,3110,114,22,77,117.0
"St. Charles Parish, Louisiana",7655,536,67,5668,98,22,89,180.0
"Lafourche Parish, Louisiana",12324,1443,89,10681,270,22,57,239.0
"Tensas Parish, Louisiana",119,14,0,822,0,22,107,974.0
"LaSalle Parish, Louisiana",1781,232,0,1600,147,22,59,181.0
"Lincoln County, Maine",2973,619,3,2449,72,23,15,160.0
"Waldo County, Maine",3695,724,66,3120,136,23,27,454.0
"Piscataquis County, Maine",1287,114,0,1517,1,23,21,632.0
"Aroostook County, Maine",5834,599,48,6084,250,23,3,203.0
"Washington County, Maine",2004,326,29,3709,255,23,29,784.0
"Knox County, Maine",3783,855,22,2481,65,23,13,554.0
"Sagadahoc County, Maine",4359,426,47,2084,131,23,23,661.0
"Kennebec County, Maine",14573,1464,81,8932,364,23,11,283.0
"Franklin County, Maine",3226,469,24,2114,83,23,7,1373.0
"Hancock County, Maine",4877,1277,64,2811,247,23,9,440.0
"Baltimore city, Maryland",48093,7095,4630,76870,943,24,510,973.0
"Somerset County, Maryland",2138,218,18,2612,48,24,39,5334.0
"Harford County, Maryland",40352,4523,424,13604,3111,24,25,245.0
"Allegany County, Maryland",6903,581,18,6632,326,24,1,1506.0
"Howard County, Nebraska",1184,174,12,227,3,31,93,476.0
"Gosper County, Nebraska",302,17,0,34,0,31,73,91.0
"Sarpy County, Nebraska",33621,3723,87,9364,7184,31,153,18.0
"Boyd County, Nebraska",134,51,0,120,16,31,15,1650.0
"Fillmore County, Nebraska",612,138,5,261,5,31,59,90.0
"Hooker County, Nebraska",51,38,0,34,0,31,91,101.0
"Seward County, Nebraska",3278,443,0,668,102,31,159,9.0
"Webster County, Nebraska",546,58,3,230,46,31,181,246.0
"Butler County, Nebraska",1362,217,0,429,184,31,23,5.0
"Arthur County, Nebraska",50,19,0,54,0,31,5,49.0
"Gage County, Nebraska",3441,295,15,1419,172,31,67,12.0
"Kearney County, Nebraska",936,281,0,499,36,31,99,109.0
"Madison County, Nebraska",5344,915,10,2933,169,31,119,69.0
"Phelps County, Nebraska",1474,231,14,498,21,31,137,574.0
"Wayne County, Nebraska",1811,301,9,263,31,31,179,100.0
"Knox County, Nebraska",1049,268,1,694,27,31,107,7.0
"Merrick County, Nebraska",1080,171,0,499,14,31,121,180.0
"Pawnee County, Nebraska",146,93,0,303,1,31,133,124.0
"Wheeler County, Nebraska",25,13,0,99,0,31,183,76.0
"Lander County, Nevada",1258,155,5,141,5,32,15,24.0
"Esmeralda County, Nevada",61,14,0,76,0,32,9,44.0
"Mineral County, Nevada",310,27,11,476,3,32,21,10.0
"Lincoln County, Nevada",580,63,15,282,45,32,17,95.0
"Washoe County, Nevada",61149,7402,1373,30662,1535,32,31,86.0
"Carson City, Nevada",5874,713,113,4936,60,32,510,8053.0
"Merrimack County, New Hampshire",20651,1685,319,8620,517,33,13,986.0
"Belknap County, New Hampshire",6781,637,0,4691,54,33,1,909.0
"Strafford County, New Hampshire",17836,1376,114,7468,643,33,17,298.0
"Monmouth County, New Jersey",100032,12813,641,29322,1057,34,25,728.0
"Sussex County, New Jersey",23065,2422,171,5488,191,34,37,4060.0
"Essex County, New Jersey",101471,12019,1135,81965,413,34,13,591.0
"Gloucester County, New Jersey",49786,3841,62,14893,894,34,15,11539.0
"Passaic County, New Jersey",55165,6557,1308,61332,344,34,31,1738.0
"Bergen County, New Jersey",153102,17336,809,36319,741,34,3,7075.0
"Warren County, New Jersey",16149,1439,49,5129,193,34,41,8585.0
"Burlington County, New Jersey",66852,6390,340,21583,6968,34,5,719.0
"Luna County, New Mexico",1797,65,16,5096,55,35,29,2382.0
"Taos County, New Mexico",1241,458,168,4390,115,35,55,224.0
"Colfax County, New Mexico",823,209,0,1619,84,35,7,239.0
"Harding County, New Mexico",45,7,3,19,4,35,21,60.0
"Quay County, New Mexico",493,48,21,1357,8,35,37,0.0
"Noxubee County, Mississippi",541,58,0,2109,2,28,103,133.0
"Tate County, Mississippi",2542,386,35,4137,81,28,137,167.0
"Panola County, Mississippi",2615,531,37,5637,98,28,107,340.0
"Yalobusha County, Mississippi",896,206,36,1748,74,28,161,227.0
"Winnebago County, Iowa",1507,279,0,883,42,19,189,58.0
"Shelby County, Iowa",1588,372,36,756,21,19,165,49.0
"Appanoose County, Iowa",1141,109,11,1336,76,19,7,100.0
"Iowa County, Iowa",2484,498,35,1110,33,19,95,281.0
"Page County, Iowa",1651,334,0,1236,10,19,145,117.0
"Winneshiek County, Iowa",2858,543,11,1111,18,19,191,14.0
"Pottawattamie County, Iowa",12798,1610,31,9521,720,19,155,62.0
"Marshall County, Iowa",5893,548,13,4495,32,19,127,704.0
"Boone County, Iowa",3369,666,0,2261,205,19,15,324.0
"Buena Vista County, Iowa",1983,626,30,2779,13,19,21,50.0
"Howard County, Iowa",1328,160,11,822,7,19,89,363.0
"Guthrie County, Iowa",1554,296,10,853,58,19,77,179.0
"Humboldt County, Iowa",1333,120,6,920,58,19,91,50.0
"Madison County, Iowa",2829,743,33,955,116,19,121,44.0
"Guaynabo Municipio, Puerto Rico",6796,2936,131,5852,296,72,61,84.0
"Fajardo Municipio, Puerto Rico",1719,400,10,4381,89,72,53,369.0
"Aguas Buenas Municipio, Puerto Rico",381,1085,26,3993,0,72,7,290.0
"Hatillo Municipio, Puerto Rico",2602,729,0,4605,0,72,65,153.0
"Santa Isabel Municipio, Puerto Rico",1657,373,0,3002,0,72,133,125.0
"Mayagüez Municipio, Puerto Rico",3367,1143,0,10396,30,72,97,263.0
"Río Grande Municipio, Puerto Rico",4133,591,0,5096,77,72,119,514.0
"Añasco Municipio, Puerto Rico",2096,370,0,3223,0,72,11,459.0
"Cataño Municipio, Puerto Rico",1135,530,0,3511,45,72,33,55.0
"Guánica Municipio, Puerto Rico",466,259,0,2863,56,72,55,143.0
"Loíza Municipio, Puerto Rico",1365,225,27,4048,30,72,87,84.0
"Las Piedras Municipio, Puerto Rico",2971,530,31,4568,0,72,85,133.0
"Vega Baja Municipio, Puerto Rico",2205,1498,88,6731,83,72,145,361.0
"Lafayette County, Arkansas",325,144,47,833,0,5,73,1040.0
"Phillips County, Arkansas",925,249,13,3440,21,5,107,65.0
"Yell County, Arkansas",1775,179,52,3410,136,5,149,413.0
"Bradley County, Arkansas",852,136,0,1839,27,5,11,175.0
"Polk County, Arkansas",1131,552,78,3013,78,5,113,127.0
"Ouachita County, Arkansas",1938,217,5,3852,42,5,103,206.0
"Little River County, Arkansas",1083,119,0,1680,12,5,81,164.0
"Miller County, Arkansas",3626,616,63,6563,270,5,91,27.0
"White County, Arkansas",8275,1455,4,9733,413,5,145,332.0
"Lake County, California",4070,683,686,9646,85,6,33,884.0
"Yuba County, California",9798,728,140,10760,1628,6,115,216.0
"Lassen County, California",3050,226,77,1779,14,6,35,693.0
"Sonoma County, California",58631,10993,613,36960,1342,6,97,180.0
"Imperial County, California",19647,2206,640,32726,309,6,25,3415.0
"Alameda County, California",231980,30813,1587,109314,2030,6,1,2162.0
"Napa County, California",18192,2989,125,10647,249,6,55,7760.0
"Sierra County, California",341,29,0,191,0,6,91,1046.0
"Yolo County, California",29527,5039,258,20054,697,6,113,0.0
"Nevada County, California",9582,2054,122,6329,318,6,57,751.0
"Mendocino County, California",6201,1128,97,13161,245,6,45,826.0
"Los Angeles County, California",1026628,202807,16528,1117817,10674,6,37,911.0
"Santa Clara County, California",310071,36438,2086,112998,1676,6,85,91617.0
"Siskiyou County, California",3806,622,32,5287,13,6,93,8341.0
"Del Norte County, California",2076,351,30,3911,76,6,15,331.0
"Chaffee County, Colorado",1360,335,20,1386,72,8,15,344.0
"Garfield County, Colorado",6129,1422,203,7182,77,8,45,216.0
"Jefferson County, Colorado",77834,14308,332,28523,1487,8,59,1260.0
"Rio Blanco County, Colorado",1019,130,0,542,7,8,103,4231.0
"Conejos County, Colorado",548,283,49,1338,1,8,21,88.0
"Adams County, Colorado",73192,7463,1113,59528,1205,8,1,185.0
"Eagle County, Colorado",6668,1802,154,3520,0,8,37,6499.0
"Moffat County, Colorado",1845,139,0,1195,0,8,81,1360.0
"Cheyenne County, Colorado",278,66,4,199,0,8,17,495.0
"Montgomery County, Alabama",21887,2709,367,29874,3740,1,101,66.0
"Marshall County, Alabama",9789,1939,50,13536,182,1,95,1551.0
"Blount County, Alabama",8028,1299,367,4331,301,1,9,638.0
"Henry County, Alabama",1931,177,0,1764,59,1,67,822.0
"Madison County, Alabama",49046,5039,662,27204,4773,1,89,42.0
"Autauga County, Alabama",7054,692,74,5526,1121,1,1,2822.0
"Tallapoosa County, Alabama",3520,435,16,5015,224,1,123,242.0
"Geneva County, Alabama",2311,170,14,3622,157,1,61,252.0
"Wilcox County, Alabama",680,56,0,2104,36,1,131,103.0
"Aleutians West Census Area, Alaska",733,29,0,220,15,2,16,15.0
"Bristol Bay Borough, Alaska",100,15,0,63,4,2,60,106.0
"Kodiak Island Borough, Alaska",1255,341,0,1046,938,2,150,24.0
"Northwest Arctic Borough, Alaska",647,37,1,1874,9,2,188,506.0
"McMinn County, Tennessee",5280,503,95,6011,282,47,107,439.0
"Marshall County, Tennessee",4765,353,4,3418,65,47,117,633.0
"Rhea County, Tennessee",3704,470,20,3994,152,47,143,281.0
"Scott County, Tennessee",1902,236,7,3381,87,47,151,337.0
"Anderson County, Tennessee",8565,784,253,7725,180,47,1,204.0
"Fentress County, Tennessee",1373,226,9,2602,51,47,49,634.0
"Gibson County, Tennessee",6619,827,62,5158,355,47,53,71.0
"Hardeman County, Tennessee",2139,227,125,2817,81,47,69,407.0
"Loudon County, Tennessee",5915,537,53,4466,196,47,105,209.0
"Rutherford County, Tennessee",50311,6636,293,24523,2398,47,149,486.0
"Smith County, Tennessee",2315,369,29,2418,24,47,159,4229.0
"Wilson County, Tennessee",20315,3380,74,9975,966,47,189,80.0
"Unicoi County, Tennessee",1421,99,22,1806,170,47,171,1268.0
"Lincoln County, New Mexico",952,159,0,2201,362,35,27,25.0
"Chaves County, New Mexico",5477,1161,82,11209,166,35,5,206.0
"Lea County, New Mexico",9600,779,126,10647,113,35,25,1376.0
"Santa Fe County, New Mexico",10572,1761,221,15616,393,35,49,1721.0
"Union County, New Mexico",322,75,4,447,0,35,59,2362.0
"Sierra County, New Mexico",382,69,0,1320,92,35,51,77.0
"Socorro County, New Mexico",1296,79,0,2842,0,35,53,7.0
"Roosevelt County, New Mexico",1693,155,74,2995,278,35,41,167.0
"Doña Ana County, New Mexico",17116,2753,376,37269,2332,35,13,298.0
"Los Alamos County, New Mexico",4028,231,0,211,82,35,28,3098.0
"Rio Arriba County, New Mexico",4354,182,90,5554,41,35,39,61.0
"San Miguel County, New Mexico",1739,697,41,3718,27,35,47,381.0
"Valencia County, New Mexico",8148,415,140,10987,485,35,61,34.0
"Torrance County, New Mexico",1214,175,22,2224,92,35,57,838.0
"Bernalillo County, New Mexico",67354,9353,1207,78918,5911,35,1,98.0
"Otero County, New Mexico",4291,516,43,9002,3175,35,35,5764.0
"Cibola County, New Mexico",1540,78,93,5347,73,35,6,510.0
"De Baca County, New Mexico",428,23,0,304,0,35,11,249.0
"Guadalupe County, New Mexico",318,130,20,452,0,35,19,17.0
"Catron County, New Mexico",148,52,0,407,0,35,3,42.0
"Bronx County, New York",101796,41943,2727,257405,1377,36,5,60.0
"Onondaga County, New York",65129,12951,1096,38131,1377,36,67,8578.0
"Clinton County, New York",8925,1573,68,6718,321,36,19,2051.0
"Seneca County, New York",3449,743,18,2617,137,36,99,239.0
"Putnam County, New York",15761,1832,89,3867,21,36,79,875.0
"Herkimer County, New York",6315,1399,101,5688,320,36,43,361.0
"Ontario County, New York",14863,2474,135,7799,180,36,69,731.0
"Steuben County, New York",11934,1340,182,8514,218,36,101,413.0
"Hamilton County, New York",434,53,17,287,0,36,41,1189.0
"Chautauqua County, New York",13317,2984,237,12650,256,36,13,0.0
"Kings County, New York",225052,74681,3351,349238,1996,36,47,1730.0
"Tioga County, New York",6126,807,13,4281,89,36,107,14007.0
"Orleans County, New York",4079,514,28,4127,109,36,73,202.0
"Saratoga County, New York",36057,3849,118,10153,1415,36,91,437.0
"Columbia County, New York",5401,827,41,4523,37,36,21,834.0
"Lewis County, New York",3109,866,21,2312,237,36,49,354.0
"Westchester County, New York",151631,21371,1175,61943,456,36,119,321.0
"Delaware County, New York",3839,543,23,4139,35,36,25,4751.0
"Montgomery County, New York",4385,925,22,6281,100,36,57,273.0
"Richmond County, New York",72393,7081,658,32859,426,36,85,989.0
"St. Lawrence County, New York",12510,2426,112,9479,300,36,89,2020.0
"Tompkins County, New York",11752,3345,39,5720,53,36,109,2187.0
"Warren County, New York",7333,1695,19,4124,184,36,113,394.0
"Cortland County, New York",6512,791,30,3329,28,36,23,259.0
"Dutchess County, New York",40328,4967,242,16867,509,36,27,310.0
"Platte County, Wyoming",1209,129,0,377,0,56,31,1567.0
"Sheridan County, Wyoming",4276,993,7,1037,148,56,33,27.0
"Big Horn County, Wyoming",1946,299,19,824,33,56,3,506.0
"Crook County, Wyoming",1479,58,11,407,10,56,11,263.0
"Park County, Wyoming",3811,906,88,1255,113,56,29,141.0
"Albany County, Wyoming",4608,530,0,1531,232,56,1,736.0
"Carbon County, Wyoming",2613,108,2,878,6,56,7,387.0
"Goshen County, Wyoming",1425,383,0,1015,52,56,15,349.0
"Uinta County, Wyoming",3948,293,0,2036,34,56,41,249.0
"Washakie County, Wyoming",1060,194,0,615,0,56,43,422.0
"Hot Springs County, Wyoming",356,122,19,342,0,56,17,139.0
"Fremont County, Wyoming",4681,347,76,3722,72,56,13,168.0
"Sublette County, Wyoming",1435,248,0,461,0,56,35,1860.0
"Weston County, Wyoming",977,33,0,451,0,56,45,383.0
"Aibonito Municipio, Puerto Rico",1207,137,0,3397,56,72,9,131.0
"Juncos Municipio, Puerto Rico",2601,505,21,5563,0,72,77,64.0
"Lajas Municipio, Puerto Rico",636,374,0,3627,0,72,79,331.0
"Adjuntas Municipio, Puerto Rico",542,246,0,3045,45,72,1,79.0
"Camuy Municipio, Puerto Rico",1303,252,0,4687,43,72,27,187.0
"Naguabo Municipio, Puerto Rico",1250,171,0,4805,91,72,103,165.0
"Naranjito Municipio, Puerto Rico",1297,900,264,3664,0,72,105,31.0
"Arecibo Municipio, Puerto Rico",3490,2295,54,11481,61,72,13,137.0
"Arroyo Municipio, Puerto Rico",746,133,0,3489,0,72,15,543.0
"Quebradillas Municipio, Puerto Rico",1014,179,18,3828,49,72,115,54.0
"Guayama Municipio, Puerto Rico",1953,750,83,6329,88,72,57,31.0
"Culebra Municipio, Puerto Rico",75,17,0,170,0,72,49,238.0
"Gurabo Municipio, Puerto Rico",4516,1223,10,4378,0,72,63,0.0
"Barceloneta Municipio, Puerto Rico",1000,1045,0,3278,47,72,17,342.0
"Yauco Municipio, Puerto Rico",1677,588,0,4741,0,72,153,75.0
"Aguadilla Municipio, Puerto Rico",2754,703,23,7718,341,72,5,411.0
"Cabo Rojo Municipio, Puerto Rico",2674,788,18,6359,51,72,23,170.0
"Patillas Municipio, Puerto Rico",623,0,0,2667,29,72,109,47.0
"Villalba Municipio, Puerto Rico",1180,246,0,3866,43,72,149,58.0
"Carolina Municipio, Puerto Rico",11464,4039,89,15294,202,72,31,109.0
"Cayey Municipio, Puerto Rico",1298,2462,22,4875,75,72,35,1309.0
"Humacao Municipio, Puerto Rico",2870,726,25,7187,0,72,69,489.0
"Morovis Municipio, Puerto Rico",1526,628,0,4733,19,72,101,211.0
"Trujillo Alto Municipio, Puerto Rico",5870,2108,0,5732,149,72,139,289.0
"Manatí Municipio, Puerto Rico",494,2695,0,5093,14,72,91,596.0
"Peñuelas Municipio, Puerto Rico",927,207,19,3804,81,72,111,648.0
"Rincón Municipio, Puerto Rico",769,295,31,1605,25,72,117,0.0
"San Germán Municipio, Puerto Rico",1701,390,19,4367,95,72,125,0.0
"San Sebastián Municipio, Puerto Rico",1680,567,18,5613,0,72,131,115.0
"Monroe County, New York",92950,17912,811,64782,1094,36,55,169.0
"Oneida County, New York",24866,4199,423,23625,991,36,65,2667.0
"Ulster County, New York",19384,3347,155,12737,510,36,111,1269.0
"Chemung County, New York",9687,1154,40,8593,489,36,15,697.0
"Livingston County, New York",7720,1597,76,4251,120,36,51,732.0
"Otsego County, New York",6247,956,24,3950,79,36,77,160.0
"Greene County, New York",4584,760,87,3006,81,36,39,494.0
"Albany County, New York",39069,5890,227,21196,673,36,1,239.0
"Allegany County, New York",6152,772,29,3955,150,36,3,770.0
"Cattaraugus County, New York",9399,1340,120,7263,297,36,9,1017.0
"Madison County, New York",9326,1307,10,5481,120,36,53,1524.0
"Schenectady County, New York",18642,3989,60,13820,821,36,93,617.0
"Genesee County, New York",7072,1177,72,4778,92,36,37,717.0
"Yates County, New York",2018,400,263,1456,51,36,123,194.0
"Greene County, North Carolina",1296,340,92,2683,51,37,79,2009.0
"Mitchell County, North Carolina",1389,268,40,1423,15,37,121,355.0
"Chowan County, North Carolina",999,265,0,1783,119,37,41,197.0
"Alleghany County, North Carolina",474,241,4,1366,10,37,5,84.0
"Caldwell County, North Carolina",7369,1304,44,9196,187,37,27,18.0
"Catawba County, North Carolina",16433,2515,186,17340,293,37,35,586.0
"Cleveland County, North Carolina",9557,2465,251,11447,223,37,45,2461.0
"Craven County, North Carolina",8922,1659,27,8347,4627,37,49,1150.0
"Edgecombe County, North Carolina",3791,331,48,8490,139,37,65,1880.0
"Granville County, North Carolina",6638,582,86,5014,272,37,77,322.0
"Harnett County, North Carolina",11562,1593,111,15134,10184,37,85,721.0
"Hoke County, North Carolina",3343,1180,26,6473,5687,37,93,1179.0
"Henderson County, North Carolina",10862,2073,0,9740,473,37,89,638.0
"Hyde County, North Carolina",234,326,0,563,18,37,95,1434.0
"Iredell County, North Carolina",22943,4355,156,15177,434,37,97,139.0
"Mecklenburg County, North Carolina",142500,20675,894,95801,2570,37,119,1759.0
"Northampton County, North Carolina",1496,158,0,1988,21,37,131,16284.0
"Pitt County, North Carolina",18520,6085,167,16809,830,37,147,389.0
"Rowan County, North Carolina",12936,2150,220,17829,401,37,159,1894.0
"Vance County, North Carolina",2970,439,48,7356,90,37,181,1408.0
"Cherokee County, North Carolina",1146,699,0,3208,73,37,39,365.0
"Currituck County, North Carolina",2661,390,14,1978,949,37,53,297.0
"Union County, North Carolina",41517,6036,322,18091,1468,37,179,639.0
"Wilkes County, North Carolina",6296,1455,11,6926,154,37,193,3178.0
"Nash County, North Carolina",9544,1343,87,10752,266,37,127,668.0
"Alexander County, North Carolina",3379,786,26,3842,38,37,3,1096.0
"Dare County, North Carolina",2554,1556,44,2423,258,37,55,364.0
"Warren County, North Carolina",1499,278,44,2383,64,37,185,817.0
"Wilson County, North Carolina",7431,1047,102,11073,272,37,195,149.0
"Gates County, North Carolina",1435,114,43,873,130,37,73,866.0
"Graham County, North Carolina",590,7,11,1014,41,37,75,97.0
"Madison County, North Carolina",1835,745,0,1757,45,37,115,221.0
"Pamlico County, North Carolina",559,275,0,1154,10,37,137,238.0
"Polk County, North Carolina",1456,440,64,1767,37,37,149,75.0
"Randolph County, North Carolina",12515,2093,160,18027,439,37,151,141.0
"Stokes County, North Carolina",4962,517,27,3752,154,37,169,2279.0
"Washington County, North Carolina",595,375,0,1517,167,37,187,509.0
"Clay County, North Carolina",646,194,23,1147,0,37,43,125.0
"Cumberland County, North Carolina",22173,3438,446,37353,27248,37,51,84.0
"Guilford County, North Carolina",63080,9464,532,53692,2351,37,81,3150.0
"Jackson County, North Carolina",4233,789,8,3438,206,37,99,5325.0
"Pasquotank County, North Carolina",2833,1331,104,4258,803,37,139,499.0
"Robeson County, North Carolina",9086,1440,203,24393,513,37,155,578.0
"Swain County, North Carolina",652,186,38,1840,36,37,173,1361.0
"Wake County, North Carolina",172119,22052,580,74031,3836,37,183,773.0
"Anson County, North Carolina",1921,142,19,2944,9,37,7,11917.0
"McDowell County, North Carolina",4091,950,127,4635,57,37,111,75.0
"Franklin County, North Carolina",6927,1145,69,6974,275,37,69,491.0
